id,g_ref,g_id,name,phone,y_id,yelp_name,terrasse
1502,CnRwAAAAOtaX1ITXQ_6onpSeQFGdMbkVn3oCZANWYitT0_wqaUBz0wCFOtb3C-pcEaKGhD4Q19brVbOSFf4I6mlm8r8p4moFh8ILhHm9kqHWclEEOyqS8uzxTJ85NQyo8D_xyYhfGfhQMWuxWlW0sBN0NYx4QRIQUIqCWAAOZIeeeMFSshFutxoUfDlqOIIJHHo3OJQ6MZJ-TibOT6M,9066dfa8908b6b1574c320ee2e43bde82eafa96f,"Au Paris 80","+33 1 48 45 80 30",,,
1503,CnRwAAAAwkDtlR8taLtfFsO1ptDofamlocMSRI1pblwccgSQkTCBbmm6qASOhUKzx9Jq2Y1ECRoCytTCU1rCYF_V-xZ4JHAMh_kmOOYFoKVWlDRvhvjK8_Fru_1tbJZtCl_l16dYMSzPidiz8RIOQ4FZh4zdbxIQDATPTK_9_0UHRDijQuy2cBoUOgKrCD_DleqrJZFCyPtpadudMQ8,645f18824af8e072823da9f16475a44f83b8513c,"Pizza Nostra","+33 1 41 50 04 28",,,
1504,CoQBeQAAAANOrC5xPWaVnO-owr2IYRsRPtaSq6L-DWUYdens2xawDrd3OYh7sfzqw4RP7XumemsEbu26NVUblj-J4yIk8r-pdUCPnlYM1B8QbniCmryG7UJ-mVUw43VzOyVOr4zS_8RveKN1i7KZegnIyBYqhd7wKgyVfPoVWrnd2lM2tl0cEhBqWGVPAA6eQMCa-vi5jIsVGhTTRmK1mmimF4ei_VnaM62VU-Yd2A,5899b470202753be2f1cc66f6cce2143a1d5ac7d,"Le Palais du Bourget","+33 1 48 65 57 28",,,
1505,CoQBfAAAAOfnpqubkG2uguDDyAtkk2j8OvZA2f_F8LRUyUK9nNnZtWDMVY4l64FxvTBk6Gb9lK8wkda5Dn95gtjkmfoDg4ykRgni83yvE8-GusfJawuAK-LaI2lHkDvG4_EnRP2BC3T84SZDKF9fn3tkZtBsNWfjBEdXdtwvVC3yWEddRneuEhAtAltUXw44lB8B8PzoOCbqGhQzIA5Nfsaibs4E1dwVIMbhAYzDLA,e754e4dbd05bcf4f731286f0ded599026f9cd17f,"le sunset paëlla pizza","+33 1 48 32 48 32",,,
1506,CnRqAAAADfmIqo9-LW4SPn75SbHZ3Nc18agXEzeYvUMjg7pixH3fjKxVrt8EAFUVlwzgnXQZfz7D3tQR0lngpwEh_K2VcaSU5NUAvImeFivlaDOiJOBzn2fW3z59oQDMk3Vziruk7OcvFy2ES_FYZwbtIx7YwRIQqIXpij4CiHGytWMevykr4xoUJ7NIrRY4dGXuCAcnHR2TFhJhwYs,d3d170823d8e4e7b052b06a03034778fc887ec6f,Quick,,,,
1507,CoQBdQAAACDyddTwL30niEGlC9fAyMjOGZsErTAuzVdmzmIzVQtFe1WvmTCiGV7oNZMF0YxLUoTgRs7mUh-f-L1QRqijgpnqYXmiFRCyMTvtnTqbm2Rv8axZE9SocRN3N7-m407Ph89WtGiy6iG6qPfpIBMvZS3Xq9toEWSLa3TSAgpPb_H4EhA6jCW9x-qGQ4xaCiWHwODmGhSsbx3rS93jNfRZKXqyzy1QSadd5Q,836327ae03f8dff3dd5a09fc4eeb52cb4e1e8fd3,"Yad Restauration","+33 1 44 84 71 71",,,
1508,CnRtAAAAI19PfmlDaYV8u6KOXEoM9gzwVPiAcKJwq2uMgXWRAzRsNDgGu-O8PBBCs-67m0EfZxoVnj4fA4lGABTt7_R8lY1GlIC7kAcrKUjyI0MAQGZbchYexahid7WOAIuj_2eg-DnBeDZ8ZlWERJvW0ytoHxIQMA3iOTMr8Rns7zT5ymVRaRoUsYZA297iL9t0G0SX3-8-Ib5QLHY,968a9641ebb02f114deb7da03b754f18621c1837,"El Rancho","+33 1 48 94 92 46",P59Pdnm1nfimyFhijPhDNg,"El Rancho",
1509,CnRwAAAAoIz5rHzqy-Lz6kxRXwKAvaFZJsibNkVFdLhBirTOII9MgBFbtJe80iNbCMpAnVC4MAI2XqedbZiaY-cObZWHgXs7tctRW2FlxORq1LmyoU7CJB_8eZyzEdI7xgNXDgsIjm15f6MDQtqQoQv8Y4S8FRIQqVRRLjr6WpHwUUr86pAN4hoU3WKm14gDuykuitwzxsSEviyV6kw,d47664af676059dd80b9c1abb10a28a2c71c28b7,"Chez Shaheen","+33 1 47 97 68 97",zQGRNdx1BGbJW3kzzglWfg,"Chez Shaheen",0
1510,CnRrAAAALuSZKe_JEDNISYnDgVwCIhpN-HKxH5espQPsKUJLU7GiKkMBAeNRbY4DgGvaExrhsD94A4DOZG9dHKbUo9e3gd3t-RnbkYR13IVU_9fE8P17s0pATxbawaBrbbZ-LJ9O8Zlf-LdUzlbA5-kZVlyjHBIQUU_o9qRn5S1nRBuMkwMZjxoUeBckju_VpuXPWSeI_C97rpVePAs,324a9389edee4a64904307dcdb605301a272f3ee,Chidori,"+33 1 48 12 89 70",g0NMhKGFA0rCjPdnQsr5Qg,chidori,
1511,CnRuAAAAh6bK5_gdlxF--uAbCTQo8g0c5wTAGLTPEq-4J_gPGXPOwefb7qYu6thwN6BkOcXwYafZ4fzMdP_RzJwFebDZZvEQ1lwUQldQDORo6wcTtrIgg4VgAdvgcPgFHgBtzT2YqlGL9AlN_gVCkWCDe5RP0RIQMQmM3EBEM3udQIARC03oYRoUp0RVLlS4vR7-cdD6ipTRyj2L68c,3dd2d67caf79288c185295f84b1d0453a35f88cf,"La Kahina","+33 1 43 71 09 11",,,
1512,CnRwAAAA1SGM7FkDyLWAdGM5DDCm7s-rvtVXHsyOSj7quRja--ItrPacxZNHsM1k_Cz9PxyccD_r_1QGcJxK6SBqhtXZL8GvM6W4OmAck2l8TGuAMxXa56FoD56tfXZXXD658LxVSF2_UgBZ2o5n1UPnSB6QyhIQRXpgfGgcVBfAX9AKl069nBoUZMD5dLJc9VsHZJzjwEUndB07tHU,e567c537641333d92c3cf5d365b6f01ba484ae89,"Le Floréal","+33 1 43 63 63 10",,,
1513,CnRsAAAAZ6-cXgJ2p1HAnzy00e4IqkcblYOKyAlTBdZ8z9tfYx9E_KjgmPTni7RCr6PpAznYyvPKKag4Re1Kn7vCVaw7tedh5gmuh1Y_OmcFgZuTCgcKKmVm2yUjKtaXpWRq_xcoOZWC_gVd0jjrCyuvXGOtPxIQolzTV3CTdatCk5Y9yx3hvhoUbWQGIzMfr1srh9B2NOSQW1ExSV8,07d4908008e7041d8b8e576eaa4dbe41c8514be1,Lakshmi,"+33 1 48 95 28 36",,,
1514,CoQBcgAAACWl8DZ9XiNTd1C_I8JojPeg3ncz08YII7P2UMrxNdsysknUwlEbTWcOJXFbww4gcx_Ac83lhoXUEFUzM5FNgAD0o1T_pugF7k-4EUhVBYGK-XuaP6MaG6UJhlasDwb8dMHtrMPuGdadL9ueSv5jF5J26yjUCcnR9IqW2iPymdiEEhAeiIQa_xwUBLc7GUH0r5saGhTIGj_mS5FuGanuTglDv1_jwzTXnA,b7cd0e2f36a51fe85d2d21b0795ad845c6a0aff1,"Aux Edelweiss","+33 1 46 36 40 95",,,
1515,CoQBdAAAAHxfPY6dLjtL6zlQUM95MNe9tWpR4wKSbUothGIZy5suqdJtP9CHVjNc5yerONUdsO48r1yW6b4-Ni9gdnEF-ghbq39Yxvg_PSexphfzPZqzrk_ONaYe-DovOPQymtxZDS6BbkxB0JfnnNrPJDSo144-aP3b3HfLTBBOer6pyGy5EhCAXLXXZvqeh8_KlcDZxjCUGhR96_UcG7ArU39TxE0xkcCVEGCk2g,dbebad86f440d70df5f9f04d69544bd3a9526bd7,"Pizza Mil soleil","+33 1 56 86 38 26",,,
1516,CnRwAAAAaM2Oa4k3Cvk_vf-RD6Dllyd2FWKXfwvLgDjqQMiiouT8ufzH3xSbH3jJXzsFfCDbPHJqZiivKESv6b7AsOBrCXC0uuWk_RS6u-xnlJG3flKsAK91D1ltH4ST2VHSYgyVqYhVepZlRupHzfx2i8s09RIQY7eUhqqjNl_uDoyd794T4BoUQvZgLILeVXQCEJ9qKL5EvSSfkOM,869d1dd1ac6c32c21dbf36cb9e8e8310743a1a5b,"Sushi Asahi","+33 1 48 67 68 66",oE0GGrVuGf57oanICx1nsQ,"Sushi Asahi",
1517,CoQBdQAAAL-JvUbe54TICKNV_wQOmfTfpKwfvrPZ3Ml6I04MWJzuX6uXsRVENX722Q40GPe8SXR6mbGlC4VEQTQfOVknx5d8sPrRzRwEqzZRq5OIkihrJAUoNuvV4augKdS1bGko0pqYyh7EVGNQIAB-8u8AVkJoKrqOdFx48NiCBL14Aep4EhCOCKxE3arlVhadrrk7oG0pGhTGOBNOIAqmRnadxAnEHak74oP9Qw,15f412158430a62d209172e51392244a6c111c99,"Au Royal Couscous","+33 1 43 81 12 78",B85G1JY2G32UvrEkPMEU9Q,"Au Royal Couscous",
1518,CnRwAAAAQjBrDHP7b576pSgM5-GsWUEHgVsDURq7u_7gSSlJU_UiMK0_u6nfK0yGeJcn2Gtz3oWOa0GM_5LJPEYvw4KvBdSBjxpQuVs0gTFB58KS1uPrQK56076rrU8Y-FBMWcvkvcF2GbIHzlpBLLZpuQiNNhIQjmWow1qkXv1M5hzDJM0lGhoUoJCBXB0DuprTqPZyrN0BG4zbwvo,350fe663a474c797cf03c9c505b913ed567ff39b,"Casa Milano","+33 1 48 02 29 35",,,
1519,CnRwAAAAzp4G_ZUlzPKOYpX6iMdfqRV-BlvALAitJP4QRifmNk6G6Ir2rnx75R4nzNsmQMehMce9XmLUIEDjZgO0wN1gzeLLbuY6zy4CQ4QD9A-gOsqxCWjozLlNSWcGFvZNYyHzU4B0LN5IFOzTNrawVGAssxIQnrmqx22tg-z_6PkqDePxcxoUUA-klFShbH_D5em1VGc8tPdqiVM,71bbf947f6360e570c333c69043ccf4802c4b87c,"Les Copains","+33 1 45 28 41 62",,,
1520,CoQBcQAAAB3f2PzkpHIpeoZKY7r9kAwpXv1tQT6lw2ae9PVZdOHxPNWW2ToZVjD5u1gUqMM1_Qz1OiN850qNWggn0QSv7gYwR6OrgbSFLfyk8iiyTFq8t0yM0OfPGKnW-zRwan0WDmDsR1HIOeT-xbIXkC0M1TIk2CxVROabKgWst8BwBZfYEhBWUqQeFddgCSJGqUC9ftRCGhQXPdvlfbbUHuVq2DJ5tiVuwXLBew,8d84cdcc2870b4ad159134b391c2753c372b8f41,"Trou Normand","+33 1 42 87 66 67",,,
1521,CoQBdwAAAOaKBmby_B-Ywcf0peYQn22XLZWTq6oaSr_I-cklSw9YMHuBVZEIpjD3dpN7P4dkOYkqZlON3y1KhDWMYG9FOePA-ijGAhPYk0BqJJcp96PqEgo_oMwZOh2-iD7e2wMNU3xUEC4RGk8_wuoM4tmNyBa6sHpiiwWaclNWqL9myZiCEhDaWfu9y03fm1yhGyewjHOvGhR6ferV1ZPQ28Cnb_yviTjK7-GuZw,fea3b050362d4dba7845b539c27d3b4ea7cf35c3,"Le Renouveau Hôtel","+33 1 48 95 09 89",,,
1522,CoQBcgAAALvnfTRrvg_0nKV35Zu6VG21YMwRM3YuX3Tv0KBcRbVXwyJJ1PgD7SNjykYEsFeObdvgKYi4RKDvFRpOPYxogCU7BQh0ZF-MifYU7sWD8cDgZP2Vs9aBu5q_zHJKMFiolt2HzY4DhLUuHYSNJAhvOEMZS4N7g1DVZVezmyaVacGLEhCCZpzLaohLsQ0PALTcDkDuGhSO4ANq_yyqvBIdu1IRvjj_Ukkjqw,9a85f55cc608dab0b3bce092bda82aab821b3b1e,"Quick Rosny 2","+33 1 45 28 66 86",,,
1523,CoQBcgAAAGyRuADsjg4qIxCZXqbUszDbkCS5ipUJV5HyJQRpmdqCeqGQxdF5ezMH85mrOW8yViFM-JNsUHL-edFAfJ9hBtAX6aNPUD3u6lB9lQkcraNQNTsbO-_4deW_dbIQzS5MyS5Ix-th_ZXfX4-p7m_0xAkBP5ZP5fWN8SGV0qQZCdo_EhANQfAm-vxabKuvhzKh6McNGhTtyThPaMS6Q-FFp2yt0SbchtbWEw,71a89fa56d3ca5e6a17ddab95641331b5ca6259f,"Chéri-Chérie","+33 1 40 31 86 07",BNRuBK7WeRumRzipT7xBjA,"Chéri-Chérie",1
1524,CnRtAAAAqBYuNlV-OklB7BpHMmQ1iJaXRLJJMO0foFDtsAkeMve3pI9HF0Ot9f1GStt7yZc-tBghWv8_7XfQpxyA61SquS4sIXQSTaBtSDDX2V8vLPGKcdkZ4yYGCrnWETJf-UcTHjVmLjx-sr5X16CqZVtjUBIQuxOZk2d5zpQ60rdmj-TdvhoUn8a9GP3JVmH7i8u5UKV3uuOhsw4,fe9c841457d7905386f167863a055c47a5eb4b31,"New Jioko","+33 1 40 30 03 68",wPbSNPJR2TIT8XiHqX0qug,"New Jioko",
1525,CnRwAAAAq0yfm1qFyR7kR_HFCg6SbQW3pEzKNtKn6WZIFAvcjgcNVI6npUb4c9v0d9U99UAveo0ZHnMhQKXe3AqPnYD6Mu8yUGSt-ziFH2N6O8WXWUIgl8oMULg-zFrlAplQDQfDyOPRcpwAfvokrech-uBfIxIQGKUVK8js9c4TyvSsZtEWcBoU8wMJDHTNo8Fv1xA9TMtisK2JXvs,2d2ab63242efd9ee90ee94fab1d6a2067f1edd49,"La Lorraine","+33 1 43 61 48 09",,,
1526,CnRuAAAAsn5GhANVfAtWKEk2sB907gM8QRExx845e1wZ3AZrG6x1ho19fdBEQLXaFVYmHoD48FhzOvdiEI_0Ou_PcLC49Yd8QBc55XuEDWQdrS4AQ6rG00_P5uC7qxk5Lz7ljMYhkvpcT88MESQtWvT6yzWDWRIQD_woiaMZfl4LJgSOumGphhoUNkf2-4oDbBo4qvhcu4TcQDHqfjw,ec829276416900044dfa3313ffe2acea94d4b093,"Pizza News","+33 1 43 83 62 06",,,
1527,CnRsAAAAdlMkMQzWVvBv55Fwm2Gq4Vidk2LplN8HOKAdoi1Zm47_8gm-ucRivouPFjKJmGDLMizLje-WTqdEiL0px1iURKJnCbUepFOlduH0LS7W-d6ihP4xSxWn5yTqodxR7R1-PRzkFZBQludNFBdMhUp3pxIQYO7ZnPA2oDMyEG8xgzBIaxoUL7LjfOD4yBlQVc4qK3m6go6Iy2Q,c3d49d93b9fb23c88268ef09e61174f687b0af7f,"2 Sans 3","+33 1 40 31 86 07",BNRuBK7WeRumRzipT7xBjA,"Chéri-Chérie",1
1528,CnRuAAAAvORjUuVkVzGx4Z5Z1mbWN6PvyEdfwmPbAoKEriBtQueSteC6XPtGw2ydXHCZHIAvMGsyLlwV16DiUM3PQVeQlA3qv2ySwtQaiRND9z7XNioaiLMOavpyMgB1VHMAACEWd-Ab5NcFdlFjPmXFQFfQrRIQf0GliBfaINHCrLuw23y2phoUmn2BdECcUQCXKb2QggoeLmA7QUc,bb07b9bc7ce4a679f4c0332f68484db6680852eb,"McDonald's","+33 1 48 54 22 24",_iRes2w-tyqXUefJAxLm1A,"Restaurant Mc Donald's",
1529,CnRvAAAAfIYTumo_ojEqumRO1SXunq3_T98mGAm9OTxL_JoPNGGp40ko01DOu2YV5yJZfxyX-N5cdBvUXJZgCXam9Bp52cTOx7M-V79-U1oXGTxF764PPqFXDEb5eaeHp0LaA1hc6X3UkmTqokjug4mcnha6YRIQNgsd3BqsB5TnHwPnT67pDxoUOZ8cdR82um1wc95JhZc9ET_pcFE,d6ad75681803f22e466c466a0bcb3ba38d267fa8,"Le Prestige",,,,
1530,CoQBdQAAAOMcV23QdpNFsDNOAjD1PQp8urDMMBGaze9s3ohEzlhks7HUtk7ORii7AzxGFlgEYL82V8oUI39p9IgOy7teiMd81gtIQCBF5VRm4bf3h9P6YW7tZ7XsPoVszH9hXAFXkidDoUlkp2qUmyJd4W2lcSKpxJc77Ax34irm5S-nz8yLEhATXZJ8FS-M-LDFk2AYZ-YEGhSsFbnQfi9gmAcWaH-ewcPZzfbq1Q,d92de9637558f5c1945617fd150bdc244d126c1b,"Le Relais du Pont","+33 1 48 45 97 10",,,
1531,CoQBdgAAAHJgEVFGSgWr1YE3erUFUkc9Jv4TcR0w6f0l8y-kGU3KW5q5ljis7kn3RZdQH2FnK8_x-YHuuPRFeBvaDNjRGxGLIo7YZjEU4me8hsI5aYtP8FaY4AQ09XthM7UkjytE2xUpR_CkzOQeM2A-mTbMDsa4lQFbuuMs-zM_9QA6QmaaEhDS42xJEu7JDr1Y1on68VNHGhSiyq4n-JWVi-qdZ51_3SDjNRDvXw,b61e9ccb76cc72fe4afe8483f9d8ceadc7324085,"Léon de Bruxelles","+33 1 48 36 06 94",UbDdSEZwlgpAtalenSmAiw,"Léon de Bruxelles",
1532,CoQBcQAAAIQZNFkRo7YsdkBgWx47H2YcUranmMKbncuPi3CcO7D5nHcg8EK20DlPRZqIyV8xZ6qDjrAUefpMZqdgoqUcnsGeHeLLzTrvi_yC_ch4XMhqhUTgYrzJxUHu5-I-N3OSJch1JiKeqbmDnaz-cz8xJ82ASEyRh5gXmfjieuUEoAvWEhDnreOdhigm8SWrI299mJYxGhTlGI_Ori2CLofKALrXLaNzGQ9P4w,d32b759e5838965199bc66e8708963ce4a534788,"Le Deauville","+33 1 47 97 49 21",ojjoU2WeX3yWf1qh1zX8Ng,"Le Deauville",
1533,CoQBcgAAAHnhTTWED3vK0ZR3lcfTvgwMXT_ABkYXxqmktyq7MewhYsGLZQezLjtWadCO0Aq7J3VUPRnNMPjFDyPj5ottXKuewWSB_ZEM0a7SVBZ0YV9KbxJeHCbIVMqazprhwTFYiNth13EvgGPWEXMSvAnTBHchLQQhpAA9pTXaqXp56tRjEhA6L_A64Dx9VmoMHFdURf1yGhTgEoJbdrTdOhujbfcAktI3rcE2qw,49e52956eeba2d179bc4215ad02f82eaae9aca72,"Pizza Sicilia","+33 1 48 66 69 50",,,
1534,CoQBcgAAADSaim_LVAks4UfxolNIwJve8Na_eDJ4aarxi06bqx-6amMQrlFZDUgKOPeu1PAppDR-k4NHNtwSpVsvHuIHNahyumDRdaCxGx2QesXm69d0MLU-hDHPmVXWSXMGDlNUSDEkhvOuRvXDVOgOnL8_QnPyVgpV6Ks4FRf8SySTS260EhBKG7_BXKnEuguwPZncZdwqGhSyOAi2vAytLsHneP4Zz2Fepg1yHA,698e1cc65157bfbe0f975f5feb89b344a43ef446,"Ménil-Chicken","+33 1 40 33 99 87",,,
1535,CoQBcgAAAISzkJ1a5nTbMIifkKasOPw9vYX8B-hytsI2hhlS-9sUBI6qMRc8J7IHXtjUlXz7wIrGmnPe2oUei3kZYBaRN3mF6UW-haRgJ3F1wyVEaDv1KANkC_XCOlNqYck9nT9W1jA7LCHKT4AhjbiOhjZIZ8x_eM_9-qIc90LoNIFhXtLOEhCHJzLIF0eiu9fFfjl7M7leGhTGWj0ST9_p3OWyKrDEJuP9BEV6gg,60c31ee0faf4d58c878ee8605042e3a74603e6d8,"Armor Cuisine","+33 1 48 10 10 80",,,
1536,CoQBegAAAF8HNhZabhxe_A7ABjDmNl_SVLXqNQnihcWS6UWtfp5M9xfDS0fCwV7JWaXf2lfIEGKJJCAcYdIxoDEhYh8LuiCqNQwctEdY-DeE7CWDQdQ7PTM09IjsX3LbMTIFXyR3X5W1F9x07bOn5lv2c7jbUKMW_KR9hrWEGNUtrkh2F-ejEhBgN-QTQh7TwzSiTfXEyEBaGhQ1fT4JsrUVV2zKF1u2baKNZk3TBA,9ad1d08b2abc7c43fb9f32d545cc38776e7d2fb0,"Planet Sushi Les Lilas","+33 1 43 60 21 21",,,
1537,CoQBcgAAAPoBYl2Tw9q9hV6UkjKGnZZ1zYYksV1p3kuEqMPTdmXerMv_C6r_1M5bWSJr0rPsqSgStExYcB1qr7kIGvUq-IlL8__LA-Lxkkgc4ai_86k27UTavZU1lKYHAJwOTqYCd8DfzK8GtZBvOpmpPLl5l15HIa36bjiwgmVRAHgsnnm0EhBikNFYLR1RbQJF7btNJ2cQGhQsnk3l8aqf5wMNujGu8OPRzGJPlw,8ddffe6ececb63c583cd2924c9df5cc66f645094,"Le Ver Luisant","+33 1 48 54 94 42",YoxovtX5A7p5K1BWYqJGoA,"Le Ver Luisant",
1538,CpQBhQAAAGR2ZhT3-no0-VXghVQ2ihqwJPP_rbsYgVCH02Tctklizf9zq-74nPf4T2Hnk3gwThnclv5lH2tfsT8VInHi1n8zm5Sy2bEbE6S9Z8sqv3ZWvETp1lEmfh7fIfmNrQ2CRQAaBxi-QJ6xxGoqyZgclnfemY5pmZ_1_h3G9Ms1Fd1ad7cMtd7xH9vRU-_Uqe7sQRIQC-7wK_FNrUg8ufK3h7KULhoUNBg0CA4BK6KH_v1ROtmgHletzt4,abdbd1adbec997d81d1771acc0697e729870c270,"Restaurant Pantin Le CAFE KIOSQUE","+33 1 48 91 92 32",,,
1539,CoQBdwAAAIvE3qLLmFKPwUn1EUz1_9MxqvrdPGPBdx6d9XekRRDgoYgRN1ahFX8UCfarvTTaDLhgWHRSiHVDcwkfg8sjv_-WkOj2IdehSEHWgie2lZCp2DUTlsO8-TOLJDzRgwkGFQCseWMz5WM0ZQ0oOyuCcyX-5g_-k9Xdvq3OqntypxjIEhDqSY85Laq6ho7XRiMnXRswGhQN6iyRM3XRbgmMJy-p192rX66SlA,af74b73d581c6c911f92e7c7aab5815cbadd00d6,"Speed Rabbit Pizza","+33 1 48 45 55 55",,,
1540,CnRvAAAAtnWhnktTsV79OcBfR_iBPNLpwFxFMD3Qqs1yQWnzsAPdrOAfVNZoUyQ2pIvHcd4nNbetbFc7bhM9-FAWZTTnqT2Afz8cUOqK_Rkz8ZSuSuDeP3uxJ2ILJ9EI0WSZQXOrwyj33KA89u3Ze4V6c4h5ExIQaIoccYLWgju-aWaF0spG8hoUOqLLt894TnMKy61O0wPCAsanuDk,ebf6d2dda55d222da38bb3d9ca47a705127291a3,"McDonald's","+33 1 43 02 88 09",gQPbgWGKorN4I5TYsG7GSw,"Mac Donald",
1541,CnRqAAAAIftrQ34SFGtGhE3MUXm0bLp9r7ecXCSIfAL-xOFTQGND9lkZ_lsBq1ad_Z_Wir-vu14eG-hgl_59C-CeepL8snsOyYY9JJd_t1BlQlpd1b8uR30bFUM9cUfaSlzZNACbkVorxMgFPuwoMcfXxVLLZRIQBh911ZVSB2kzvrvqlND8NxoULT_xfWEmiMkpgW866WISUfK4W1U,32213ea156121f7d3776cc1fbe675ecda521b91e,Lilas,,,,
1542,CoQBeQAAAB7uzzW9YoK9XqkHEZEe_XhPS-7N71UqMnD_WuHYYbtg6jGMFmAVSt97YFGK4EbxlDmnJK1CbiBbAy8-Myaj2qTX7xNNSy9fPAdyF_6R8UnbVIBU-m0__Rm2rN244ta658AYmUU9jg6GdVoOQZcv7wWJCQmJFuCQc6HhXgKb1QggEhAgb9OzfiUHKDiWupTxX0MhGhRnFrpdACF5TZx5Adpz8zZip6RbVA,3373c1af9a25015258fcd34365f6044d69c7a441,"La Baie des Sirènes","+33 1 48 32 62 05",,,
1543,CoQBcQAAAOqtaQWGMVe4Me_xSH5H8Z7RSxrrNsUjB8yTLZ3HBzWFZO98NLmCA-3ixGKIPprN7V9B7SBszIQgBCVa8wTZf5vwlP9EDBRHJKHnR72htPQRUuuoWo1P8Ybe4Jo_XnjqwdIMlEiRHo59YBCTkospyJsFtIenZD-OrnjBwucxd7f0EhDmG-h299yApbfLna2tkyh2GhRanRw5x-xr5I7uX8cT1TDnU2x7nQ,91c85a7720faebc6422a375d241c3729622e974f,"Lilas Exquis","+33 1 48 97 10 10",Ubz1fnqw9U-tbwXk45eSGQ,"Lilas Exquis",
1544,CoQBfQAAAFU2hVqy9YB7wL6MbYbr601IYBTgMxt1YeelH30B8p1qoEziu8hk2rkFXErg-WeikIS1Q-y5Hn21RzZDOBPSrO3UuTG85u88_DNCxk47CnRpK0xcyaTReD-fp4Dln7UrX2zHJFP6R_aGa1IIJNDrm6dihytEQkU22p5JiZyRMdcQEhBpfWjBZLtCiXdOYyRdl2s6GhTt1DushxJGiewV5-9mW6oZMZ5PWg,fafc0dabe545770025ccc542431239d7563e5d9e,"Pizza Meli Melo Chez Fina","+33 1 43 64 98 26",j6jd30SoFEkMZKKieFreAw,"Pizza Meli Melo chez Fina",
1545,CoQBcwAAAKunLBzNt9YOIpA2AhyTMolziV7atmJcTY-V-EQbhXXwP4hFTaiVMGzdz_clY5oCX9g7J8jc1cO-HypSIYg6vaym6gdHDkZTaQLdPbNtXayU5NM2lNyng5vTs_5LjIzbF9xS3TDu8B61hovTs9BMmPwoflUGDyiIbmZj-vh4UoIJEhCS9b4dR-a-QBBakat62hGrGhTfmRpTr7oz8HypsiT0vrufWf-xSA,c1b01c681d915cda05ec757d57607ede5f582d5a,"Le Romainville","+33 1 48 45 26 39",,,
1546,CoQBeAAAAOpLbWyLR94DWwRMYDBRXslA11gVaI21xNs86-ie9aOnBVElI-fi7l2tEEswFxIyNXV16E8SkRaz23k81LNTgzeRjxyIa-SSjkAmxbWdLFbQqMiLOQCktfUF3_gzfxQLma4cJlYaipfbVcZ42oCOB76G9ieCDrhvwQpRZz2xRQInEhBfiFzFKxpyXjnFgvhbyFK0GhRO6YzbugGAUbEz4cv9-xr1rMlFIg,e53750b2194df394e574639b71ed5ea82a29903c,"Les Poussins D'annam","+33 1 40 33 92 24",,,
1547,CnRtAAAATw2ULSHe7_4dFEZam0OrR5QKW16gSQvEi9AmhErPMTCXGdDc1fpzKg-w5FsUTqabE8hckKwP11a1KY9rDwe7-sv4s7G1GOthrs1hIXzk_9_UnIF3MN0-vNJVPq2TEjg5Q77HwHXl9sj3cwKqW1K7axIQ1FxBR-MiIFnyzfvyTXh3WRoUx6DQhdSWmLKwVxAo3I7_CBmqNA0,25fc1eb7d5f50dcec3eae53d651b8f1d43c8537b,Taxipizza,"+33 1 41 53 90 90",sCshaZLvlVF9XzIVAMDUFQ,"Taxi Pizza",
1548,CoQBcgAAANlgekO4E_QC0eDm0x9zVNWcplcr0_EoNVTtEy87krdsNQlNCvqoTDKiTMAxUHmZ0BamK7WvagL03wQ74RK5Xxeu7CNJvCz5R0HGh7A7mo3dShUkGe-4NDz3Gq6DVSOoRAkTAUP4jRKI9x3_zmg8LjfWuW4_XUEf6Oor2oTcrDthEhDpPdM-Ru8LaFauOpV_9mZOGhRsrXxCH1J0PugW5d4GBjlqgk95GQ,5ea34853bd87b5bb8e06ac7ecdfad94aca0eefca,"Osaka Shiyato","+33 1 40 30 00 68",,,
1549,CpQBjAAAABntHkmzJE5pYjJEBoUv2AoHNRUkDqqpMW6rkeTvaGtmix-4vRZ17Ufvywbdv-WkuE1Wlj9DyrW_1RHss05AnK1F376s1LmbBx_LwDWuXzg-jqjvC0v6c4OJq2ROGreCUKcIgiJl60t1KNZFeuAGOZlRSbSbKpt37i1HCDYP1bOdPZWA-2ceJ0JeIy2Ry9FFZhIQyaTEg_XVr5FGY4PsqAL1YBoU9WDsiUgHcwrvFzP5mfsN_zTHxdc,d5b8fad5424e8de18a1ec36986f12e82fee8573b,"Restaurant Dy-Doy Spécialités Turques","+33 1 45 91 88 64",,,
1550,CnRrAAAAIHm9dW8HWJwCsiS7RPdzX16p8ZRubq_DJ8WkuYUB5WFy_rIP7HhvgkQjNznHOI9X4DEvWmfOXTCPTO5kh_5HN7esGRteeoWRZ16TJpn9H65yB_Q5g4aIWQ7IUf9UyIT_G4ya0ofcEWSfkNoC5pphaRIQyKNaHNQKjKX3IhvBIsAfkBoU2KzGNbP-nkcANpeBk8I1uTZlEgk,e5a89b91c482d93f1295eb3541bf64b8f68c6a81,Flunch,"+33 1 48 54 55 10",Qkhjk4Ix-PnmehSrWoESew,Flunch,0
